local_id	global_id	country	cnt_count	cnt_age_mean	cnt_age_l	cnt_age_r	cnt_sex	cnt_home	cnt_work	cnt_school	cnt_transport	cnt_leisure	cnt_otherplace	cnt_frequency	cnt_touch	cnt_duration
1026	7807	BE	13	23	23	 	M	0	0	0	0	0	1	4	2	4
1026	7807	BE	13	13	13	 	M	1	0	0	0	0	0	1	1	4
1026	7807	BE	13	48	48	 	M	1	0	0	0	0	0	1	2	3
1026	7807	BE	13	48	48	 	F	1	0	0	0	0	0	1	2	3
1026	7807	BE	13	23	23	 	F	0	0	0	0	0	1	4	2	4
1026	7807	BE	13	21	21	 	F	1	0	0	0	0	0	1	1	4
1026	7807	BE	13	22	22	 	M	0	0	0	0	0	1	1	1	5
1026	7807	BE	13	52	52	 	M	0	0	0	0	0	1	2	1	4
1026	7807	BE	13	24	24	 	M	0	0	0	0	0	1	4	1	3
1026	7807	BE	13	56	56	 	M	0	0	0	0	0	1	4	2	4
1026	7807	BE	13	23	23	 	F	0	0	0	1	0	0	3	1	3
1026	7807	BE	13	18	18	 	F	0	0	0	0	0	1	4	2	4
1027	7808	BE	17	38	38	 	F	1	0	0	0	0	0	1	1	5
1027	7808	BE	17	52	50	55	M	0	0	0	0	1	0	2	2	2
1027	7808	BE	17	22	20	25	M	0	1	0	0	0	0	5	2	3
1027	7808	BE	17	32	30	35	M	0	1	0	0	0	0	1	1	4
1027	7808	BE	17	32	30	35	M	0	1	0	0	0	0	3	1	4
1027	7808	BE	17	19	19	 	M	1	0	0	0	0	0	1	1	5
1027	7808	BE	17	32	30	35	M	0	1	0	0	0	0	4	1	4
1027	7808	BE	17	37	35	40	M	0	1	0	0	0	0	4	1	4
1027	7808	BE	17	32	30	35	M	0	1	0	0	0	0	4	1	4
1027	7808	BE	17	27	25	30	F	0	1	0	0	0	0	5	2	4
1027	7808	BE	17	47	45	50	M	0	1	0	0	0	0	1	1	4
1027	7808	BE	17	57	55	60	M	0	1	0	0	0	0	3	1	4
1027	7808	BE	17	47	45	50	M	0	1	0	0	0	0	3	1	4
1027	7808	BE	17	42	40	45	F	0	1	0	0	0	0	3	1	4
1027	7808	BE	17	42	40	45	M	0	1	0	0	0	0	1	1	4
1027	7808	BE	17	32	30	35	F	0	0	0	1	0	0	5	2	3
1027	7808	BE	17	42	40	45	M	0	1	0	0	0	0	3	1	4
1028	7809	BE	12	47	45	50	M	0	1	0	0	0	0	4	2	3
1028	7809	BE	12	31	31	 	F	1	0	0	0	0	0	1	1	4
1028	7809	BE	12	32	30	35	F	0	0	1	0	0	0	2	2	2
1028	7809	BE	12	47	45	50	M	0	1	0	0	0	0	3	2	3
1028	7809	BE	12	47	45	50	M	0	1	0	0	0	0	2	2	1
1028	7809	BE	12	33	33	 	M	0	1	0	0	0	0	3	2	4
1028	7809	BE	12	27	25	30	M	0	1	0	0	0	0	5	2	1
1028	7809	BE	12	0	0	1	M	1	0	0	0	0	0	1	1	4
1028	7809	BE	12	29	29	 	M	1	0	0	1	0	0	2	2	4
1028	7809	BE	12	47	45	50	M	0	1	0	0	0	0	4	2	3
1028	7809	BE	12	42	40	45	M	0	0	0	0	0	1	5	2	2
1028	7809	BE	12	27	25	30	M	0	0	0	0	0	1	4	2	2
1029	7810	BE	19	19	19	 	M	0	1	0	0	0	0	1	1	5
1029	7810	BE	19	23	23	 	M	0	0	0	0	0	1	2	1	4
1029	7810	BE	19	42	40	45	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	45	40	50	M	0	0	0	1	0	0	1	2	3
1029	7810	BE	19	45	40	50	M	0	0	0	1	0	0	1	2	3
1029	7810	BE	19	19	19	 	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	51	51	 	F	1	0	0	0	0	0	1	1	3
1029	7810	BE	19	20	20	 	M	0	0	0	0	0	1	2	2	4
1029	7810	BE	19	20	18	22	M	0	0	0	1	0	0	1	2	3
1029	7810	BE	19	22	20	25	M	0	0	0	0	0	1	2	2	4
1029	7810	BE	19	42	42	 	M	0	0	0	0	0	1	1	2	4
1029	7810	BE	19	23	23	 	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	32	30	35	M	0	0	0	1	0	0	1	2	3
1029	7810	BE	19	22	20	25	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	22	20	25	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	42	40	45	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	20	20	 	M	0	1	0	0	0	0	1	2	5
1029	7810	BE	19	18	18	 	F	1	0	0	0	0	0	1	1	5
1029	7810	BE	19	46	46	 	M	0	0	0	0	0	1	2	2	4
1030	7811	BE	10	46	46	 	F	1	0	0	0	0	0	1	2	2
1030	7811	BE	10	57	57	 	M	0	1	0	0	0	0	2	1	4
1030	7811	BE	10	35	30	40	M	0	1	0	0	0	0	4	1	4
1030	7811	BE	10	48	48	 	M	1	0	0	0	0	0	2	2	2
1030	7811	BE	10	35	30	40	M	0	1	0	0	0	0	4	1	4
1030	7811	BE	10	37	35	40	M	0	0	0	1	0	0	5	2	1
1030	7811	BE	10	16	16	 	F	1	0	0	0	0	0	1	1	5
1030	7811	BE	10	47	47	 	F	1	0	0	0	0	0	1	1	5
1030	7811	BE	10	42	40	45	M	0	0	0	1	0	0	4	2	1
1030	7811	BE	10	55	50	60	M	0	1	0	0	0	0	4	1	4
1031	7812	BE	4	1	1	 	F	1	0	0	0	0	0	2	1	5
1031	7812	BE	4	3	3	 	M	1	0	0	0	0	0	2	1	4
1031	7812	BE	4	32	30	35	F	0	0	0	0	0	1	3	2	1
1031	7812	BE	4	37	35	40	M	1	0	0	0	0	0	2	2	2
1032	7813	BE	10	37	35	40	M	0	0	0	0	1	0	3	1	4
1032	7813	BE	10	37	35	40	M	0	0	0	0	1	0	3	1	4
1032	7813	BE	10	37	35	40	M	0	0	0	0	1	0	3	1	4
1032	7813	BE	10	42	40	45	M	0	1	0	0	0	0	3	1	2
1032	7813	BE	10	40	40	 	M	0	0	0	0	1	0	3	2	3
1032	7813	BE	10	57	55	60	M	0	0	0	0	1	0	4	1	2
1032	7813	BE	10	57	57	 	F	1	0	0	0	0	0	1	2	1
1032	7813	BE	10	37	35	40	F	0	0	0	1	0	0	2	2	1
1032	7813	BE	10	57	57	 	F	1	0	0	0	0	0	1	1	1
1032	7813	BE	10	37	35	40	M	0	0	0	0	1	0	3	1	4
1033	7814	BE	26	32	32	 	F	0	1	0	0	0	0	2	2	5
1033	7814	BE	26	43	43	 	F	0	1	0	0	0	0	2	1	4
1033	7814	BE	26	42	40	45	F	0	0	0	0	0	1	4	2	1
1033	7814	BE	26	3	3	 	F	0	0	1	0	0	0	2	1	3
1033	7814	BE	26	36	36	 	M	0	1	0	0	0	0	2	2	2
1033	7814	BE	26	25	25	 	F	0	1	0	0	0	0	2	1	5
1033	7814	BE	26	42	42	 	M	0	1	0	0	0	0	2	2	3
1033	7814	BE	26	45	45	 	F	0	1	0	0	0	0	2	2	2
1033	7814	BE	26	32	30	35	F	0	0	1	0	0	0	3	2	2
1033	7814	BE	26	24	24	 	F	0	1	0	0	0	0	2	2	4
1033	7814	BE	26	42	40	45	F	0	0	1	0	0	0	2	2	2
1033	7814	BE	26	4	4	 	F	0	0	1	0	0	0	2	2	3
1033	7814	BE	26	55	50	60	F	0	0	1	0	0	0	2	2	3
1033	7814	BE	26	69	69	 	F	0	0	0	0	0	1	2	2	3
1033	7814	BE	26	73	73	 	M	0	0	0	0	0	1	2	2	3
1033	7814	BE	26	46	46	 	M	0	1	0	0	0	0	2	2	5
1033	7814	BE	26	32	30	35	F	0	1	0	0	0	0	2	2	2
1033	7814	BE	26	42	42	 	M	0	1	0	0	0	0	2	2	2
1033	7814	BE	26	36	36	 	F	0	1	0	0	0	0	2	2	5
1033	7814	BE	26	3	3	 	M	1	0	0	0	0	0	1	1	5
1033	7814	BE	26	41	41	 	F	0	0	1	0	0	0	1	2	3
1033	7814	BE	26	9	9	 	M	1	0	0	0	0	0	1	1	5
1033	7814	BE	26	5	5	 	M	1	0	0	0	0	0	1	1	5
1033	7814	BE	26	31	31	 	F	0	1	0	0	0	0	2	1	5
1033	7814	BE	26	40	40	 	M	1	0	0	0	0	0	1	1	5
1033	7814	BE	26	39	39	 	M	0	1	0	0	0	0	2	1	4
1034	7815	BE	16	85	85	 	M	0	0	0	1	0	0	2	2	1
1034	7815	BE	16	42	40	45	M	0	0	0	0	0	1	5	2	2
1034	7815	BE	16	63	63	 	M	1	0	0	0	0	0	1	1	5
1034	7815	BE	16	1	1	 	F	1	0	0	0	0	0	3	1	4
1034	7815	BE	16	72	70	75	F	0	0	0	0	0	1	5	2	2
1034	7815	BE	16	36	36	 	M	1	0	0	0	0	0	3	1	4
1034	7815	BE	16	53	53	 	M	0	0	0	0	0	1	2	1	2
1034	7815	BE	16	51	51	 	F	0	0	0	0	0	1	2	1	2
1034	7815	BE	16	42	40	45	F	0	0	0	0	0	1	3	1	1
1034	7815	BE	16	29	29	 	F	1	0	0	0	0	0	3	1	4
1034	7815	BE	16	18	18	 	M	0	0	0	0	0	1	4	2	4
1034	7815	BE	16	18	18	 	F	0	0	0	0	0	1	4	2	3
1034	7815	BE	16	42	42	 	M	0	0	0	0	0	1	3	1	4
1034	7815	BE	16	22	20	25	F	0	0	0	0	0	1	5	2	4
1034	7815	BE	16	4	4	 	M	1	0	0	0	0	0	3	1	4
1034	7815	BE	16	34	34	 	F	1	0	0	0	0	0	3	1	3
1037	7816	BE	27	67	65	70	M	0	0	0	0	1	0	2	1	3
1037	7816	BE	27	57	55	60	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	77	77	 	F	0	0	0	0	1	0	4	1	2
1037	7816	BE	27	79	79	 	M	1	0	0	0	0	0	1	1	2
1037	7816	BE	27	70	65	75	M	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	57	55	60	M	0	0	0	0	1	0	3	2	2
1037	7816	BE	27	62	60	65	M	0	0	0	0	1	0	3	1	3
1037	7816	BE	27	72	70	75	M	0	0	0	0	1	0	3	1	4
1037	7816	BE	27	57	57	 	F	0	0	0	0	1	0	3	1	3
1037	7816	BE	27	65	65	 	 	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	22	20	25	M	0	0	0	0	1	0	5	2	3
1037	7816	BE	27	72	70	75	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	60	60	 	F	0	0	0	0	1	0	3	2	2
1037	7816	BE	27	67	65	70	M	0	0	0	0	1	0	3	1	4
1037	7816	BE	27	67	65	70	F	0	0	0	0	1	0	2	1	3
1037	7816	BE	27	61	60	62	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	62	60	65	F	0	0	0	0	1	0	3	1	3
1037	7816	BE	27	75	75	 	M	0	0	0	0	1	0	4	1	2
1037	7816	BE	27	70	65	75	M	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	66	65	67	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	70	65	75	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	62	60	65	M	0	0	0	0	1	0	3	1	3
1037	7816	BE	27	37	35	40	M	0	0	0	0	1	0	5	2	3
1037	7816	BE	27	72	70	75	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	68	68	 	F	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	70	65	75	M	0	0	0	0	1	0	4	1	3
1037	7816	BE	27	67	67	 	F	0	0	0	0	1	0	4	1	3
1038	7817	BE	10	39	38	40	F	1	0	0	0	0	0	2	2	2
1038	7817	BE	10	47	45	50	F	0	0	0	0	0	1	4	2	1
1038	7817	BE	10	38	38	 	M	1	0	0	0	0	0	2	1	4
1038	7817	BE	10	36	36	 	F	1	1	0	1	1	1	1	1	5
1038	7817	BE	10	41	40	42	F	0	0	0	0	0	1	3	2	1
1038	7817	BE	10	36	36	 	M	1	0	0	0	0	0	3	1	4
1038	7817	BE	10	18	18	 	M	1	0	0	0	0	0	1	1	4
1038	7817	BE	10	36	34	38	F	0	0	0	0	0	1	3	2	1
1038	7817	BE	10	36	36	 	F	1	0	0	0	0	0	2	2	2
1038	7817	BE	10	27	25	30	F	0	0	0	0	0	1	3	2	1
1039	7818	BE	2	70	70	 	F	1	0	0	0	0	0	3	2	2
1039	7818	BE	2	60	60	 	M	0	0	0	0	1	0	4	2	2
1041	7819	BE	13	54	54	 	M	0	0	0	0	1	0	4	1	5
1041	7819	BE	13	28	28	 	M	1	0	0	0	0	0	2	2	3
1041	7819	BE	13	56	56	 	M	0	0	0	0	1	0	4	1	5
1041	7819	BE	13	36	36	 	F	0	0	0	0	0	1	3	2	1
1041	7819	BE	13	20	20	 	M	1	0	0	0	0	0	1	1	5
1041	7819	BE	13	0	0	1	M	1	0	0	0	0	0	2	1	5
1041	7819	BE	13	54	54	 	F	0	0	0	0	1	0	4	1	5
1041	7819	BE	13	20	20	 	M	1	0	0	0	0	0	3	2	1
1041	7819	BE	13	54	54	 	F	0	0	0	0	1	0	4	1	5
1041	7819	BE	13	52	52	 	M	1	0	0	0	0	0	1	1	5
1041	7819	BE	13	19	19	 	F	1	0	0	0	0	0	3	2	4
1041	7819	BE	13	2	2	 	M	1	0	0	0	0	0	2	1	5
1041	7819	BE	13	20	20	 	M	1	0	0	0	0	0	4	2	1
1042	7820	BE	15	42	42	 	M	1	0	0	0	0	0	3	2	3
1042	7820	BE	15	14	14	 	F	1	0	0	0	0	0	1	1	5
1042	7820	BE	15	20	20	 	M	1	0	0	0	0	0	2	1	3
1042	7820	BE	15	70	70	 	M	1	0	0	0	0	0	1	1	5
1042	7820	BE	15	60	60	 	F	0	0	0	0	0	1	4	1	5
1042	7820	BE	15	14	14	 	F	0	0	0	1	0	0	3	2	2
1042	7820	BE	15	56	56	 	M	0	0	0	0	0	1	3	2	2
1042	7820	BE	15	20	20	 	F	0	0	0	0	0	1	4	2	2
1042	7820	BE	15	48	48	 	F	0	0	0	0	0	1	3	2	4
1042	7820	BE	15	40	40	 	F	0	0	0	0	0	1	3	2	1
1042	7820	BE	15	60	60	 	F	0	0	0	0	0	1	4	1	5
1042	7820	BE	15	61	61	 	F	0	0	0	0	0	1	4	1	5
1042	7820	BE	15	60	60	 	F	0	0	0	0	0	1	4	1	5
1042	7820	BE	15	40	40	 	F	1	0	0	0	0	0	2	1	3
1042	7820	BE	15	60	60	 	F	0	0	0	0	0	1	4	1	5
1043	7821	BE	70	23	23	 	 	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	15	15	 	 	0	1	0	0	0	0	2	2	4
1043	7821	BE	70	45	45	 	 	0	1	0	0	0	0	3	1	2
1043	7821	BE	70	45	45	 	 	0	1	0	0	0	0	2	1	3
1043	7821	BE	70	26	26	 	 	0	1	0	0	0	0	1	2	5
1043	7821	BE	70	38	38	 	 	0	1	0	0	0	0	1	2	4
1043	7821	BE	70	42	42	 	 	0	1	0	0	0	0	2	2	5
1043	7821	BE	70	35	35	 	 	0	1	0	0	0	0	3	1	4
1043	7821	BE	70	10	10	 	 	0	1	0	0	0	0	2	1	3
1043	7821	BE	70	9	9	 	 	0	1	0	0	0	0	2	1	4
1043	7821	BE	70	49	49	 	 	0	1	0	0	0	0	1	2	2
1043	7821	BE	70	10	10	 	 	0	1	0	0	0	0	2	2	5
1043	7821	BE	70	52	50	55	M	0	0	0	0	0	1	2	2	2
1043	7821	BE	70	35	35	 	 	0	1	0	0	0	0	1	1	5
1043	7821	BE	70	57	57	 	 	0	1	0	0	0	0	4	1	3
1043	7821	BE	70	43	43	 	 	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	48	48	 	 	0	1	0	0	0	0	4	1	3
1043	7821	BE	70	49	49	 	 	0	1	0	0	0	0	2	2	1
1043	7821	BE	70	75	70	80	M	0	0	0	0	0	1	2	1	2
1043	7821	BE	70	48	48	 	 	0	1	0	0	0	0	3	1	2
1043	7821	BE	70	26	26	 	 	0	1	0	0	0	0	1	2	5
1043	7821	BE	70	48	48	 	 	0	1	0	0	0	0	2	2	2
1043	7821	BE	70	35	35	 	 	0	1	0	0	0	0	1	1	5
1043	7821	BE	70	17	16	18	M	0	1	0	0	0	0	5	2	4
1043	7821	BE	70	35	35	 	 	0	1	0	0	0	0	1	2	3
1043	7821	BE	70	55	55	 	 	0	1	0	0	0	0	1	1	3
1043	7821	BE	70	26	26	 	 	0	1	0	0	0	0	4	1	3
1043	7821	BE	70	19	19	 	 	0	1	0	0	0	0	1	2	5
1043	7821	BE	70	11	11	 	 	0	1	0	0	0	0	1	1	2
1043	7821	BE	70	28	28	 	 	0	1	0	0	0	0	2	1	4
1043	7821	BE	70	45	45	 	 	0	1	0	0	0	0	4	1	3
1043	7821	BE	70	43	43	 	 	0	1	0	0	0	0	3	1	2
1043	7821	BE	70	14	12	17	F	0	1	0	0	0	0	5	2	4
1043	7821	BE	70	50	50	 	 	0	1	0	0	0	0	2	2	5
1043	7821	BE	70	28	28	 	 	0	1	0	0	0	0	1	2	3
1043	7821	BE	70	7	7	 	 	0	1	0	0	0	0	5	1	3
1043	7821	BE	70	46	46	 	 	0	1	0	0	0	0	1	1	2
1043	7821	BE	70	53	53	 	 	0	1	0	0	0	0	1	1	2
1043	7821	BE	70	43	43	 	 	0	1	0	0	0	0	2	1	3
1043	7821	BE	70	43	43	 	 	0	1	0	0	0	0	4	2	1
1043	7821	BE	70	18	18	 	 	0	1	0	0	0	0	2	2	1
1043	7821	BE	70	57	57	 	 	0	1	0	0	0	0	1	1	3
1043	7821	BE	70	33	33	 	 	0	1	0	0	0	0	5	2	2
1043	7821	BE	70	75	70	80	F	0	0	0	0	0	1	2	1	2
1043	7821	BE	70	76	76	 	M	1	0	0	0	0	0	1	1	5
1043	7821	BE	70	47	45	50	F	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	67	65	70	M	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	46	46	 	 	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	57	57	 	 	0	1	0	0	0	0	3	1	3
1043	7821	BE	70	13	13	 	 	0	1	0	0	0	0	2	2	1
1043	7821	BE	70	9	9	 	 	0	1	0	0	0	0	1	2	2
1043	7821	BE	70	21	21	 	 	0	1	0	0	0	0	2	1	3
1043	7821	BE	70	15	15	 	 	0	1	0	0	0	0	1	2	5
1043	7821	BE	70	41	41	 	 	0	1	0	0	0	0	4	2	1
1043	7821	BE	70	49	49	 	 	0	1	0	0	0	0	2	1	3
1043	7821	BE	70	32	30	35	F	0	1	0	0	0	0	2	2	1
1043	7821	BE	70	57	57	 	 	0	1	0	0	0	0	2	2	2
1043	7821	BE	70	24	24	 	 	0	1	0	0	0	0	1	1	5
1043	7821	BE	70	18	18	 	 	0	1	0	0	0	0	3	1	3
1043	7821	BE	70	21	21	 	 	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	58	58	 	 	0	1	0	0	0	0	2	1	2
1043	7821	BE	70	32	30	35	F	0	1	0	0	0	0	5	1	4
1043	7821	BE	70	36	36	 	 	0	1	0	0	0	0	3	1	3
1043	7821	BE	70	45	45	 	 	0	1	0	0	0	0	1	1	2
1043	7821	BE	70	36	36	 	 	0	1	0	0	0	0	1	1	1
1043	7821	BE	70	22	22	 	 	0	1	0	0	0	0	3	2	2
1043	7821	BE	70	9	9	 	 	0	1	0	0	0	0	3	1	2
1043	7821	BE	70	37	37	 	 	0	1	0	0	0	0	1	2	4
1043	7821	BE	70	59	59	 	 	0	1	0	0	0	0	3	1	2
1043	7821	BE	70	35	35	 	 	0	1	0	0	0	0	4	2	2
1044	7822	BE	33	40	40	 	F	0	0	0	0	1	0	2	2	3
1044	7822	BE	33	13	13	 	F	0	0	0	0	1	0	2	2	3
1044	7822	BE	33	42	40	45	F	0	0	0	0	0	1	5	2	3
1044	7822	BE	33	12	12	 	F	0	0	0	0	1	0	2	2	3
1044	7822	BE	33	47	45	50	M	0	0	0	0	0	1	4	2	3
1044	7822	BE	33	32	30	35	F	0	0	0	0	1	0	4	2	3
1044	7822	BE	33	7	7	 	F	0	0	0	0	1	0	2	2	3
1044	7822	BE	33	39	39	 	M	0	0	1	0	0	0	3	1	4
1044	7822	BE	33	47	45	50	F	0	0	0	0	0	1	4	2	3
1044	7822	BE	33	16	16	 	F	0	0	0	0	1	0	3	2	3
1044	7822	BE	33	13	13	 	F	0	0	0	0	1	0	2	2	3
1044	7822	BE	33	12	12	 	F	0	0	0	0	1	0	2	2	3
1044	7822	BE	33	9	9	 	F	1	0	0	0	0	0	1	1	4
1044	7822	BE	33	25	20	30	M	0	0	1	0	0	0	4	2	4
1044	7822	BE	33	42	40	45	F	0	0	0	0	1	0	4	2	3
1044	7822	BE	33	22	20	25	M	 	 	 	 	 	 	5	2	4
1044	7822	BE	33	42	40	45	F	0	0	1	0	0	0	3	2	3
1044	7822	BE	33	25	20	30	M	0	0	1	0	0	0	3	1	3
1044	7822	BE	33	13	13	 	M	1	0	0	0	0	0	1	1	4
1044	7822	BE	33	42	40	45	M	0	0	1	0	0	0	3	2	5
1044	7822	BE	33	27	25	30	F	0	0	1	0	0	0	4	2	4
1044	7822	BE	33	42	40	45	M	0	0	1	0	0	0	3	2	3
1044	7822	BE	33	25	20	30	M	0	0	1	0	0	0	3	1	3
1044	7822	BE	33	12	12	 	F	1	0	0	0	0	0	3	2	1
1044	7822	BE	33	42	40	45	F	0	0	1	0	0	0	5	2	4
1044	7822	BE	33	20	20	 	F	0	0	1	0	0	0	3	1	4
1044	7822	BE	33	43	43	 	F	0	0	1	0	0	0	4	1	4
1044	7822	BE	33	46	46	 	M	1	0	0	0	0	0	1	1	5
1044	7822	BE	33	42	40	45	F	0	0	0	0	1	0	4	2	3
1044	7822	BE	33	9	9	 	F	1	0	0	0	0	0	1	 	 
1044	7822	BE	33	22	20	25	F	0	0	1	0	0	0	4	2	4
1044	7822	BE	33	37	35	40	M	0	0	1	0	0	0	4	1	4
1044	7822	BE	33	22	20	25	M	0	0	1	0	0	0	4	2	4
1047	7823	BE	3	24	24	 	F	1	0	0	0	0	0	1	1	5
1047	7823	BE	3	26	26	 	M	1	0	0	0	0	0	2	2	4
1047	7823	BE	3	58	58	 	M	1	0	0	0	0	0	1	1	5
1048	7824	BE	38	41	41	 	F	0	0	0	0	1	0	2	2	2
1048	7824	BE	38	79	79	 	M	0	0	0	0	1	0	2	2	1
1048	7824	BE	38	62	60	65	F	0	0	0	0	1	0	2	1	2
1048	7824	BE	38	1	1	 	F	0	0	0	0	0	1	5	1	2
1048	7824	BE	38	65	65	 	F	0	0	0	0	1	0	2	1	3
1048	7824	BE	38	64	64	 	M	0	0	0	0	1	1	3	1	1
1048	7824	BE	38	56	56	 	F	0	0	0	0	1	0	2	1	3
1048	7824	BE	38	59	59	 	F	0	0	0	0	1	0	4	2	1
1048	7824	BE	38	66	66	 	F	0	0	0	0	1	0	2	2	2
1048	7824	BE	38	30	30	 	F	0	0	0	0	1	0	3	1	3
1048	7824	BE	38	62	60	65	M	0	0	0	0	1	0	2	1	3
1048	7824	BE	38	74	73	76	M	0	0	0	0	1	0	2	2	1
1048	7824	BE	38	62	62	 	F	0	0	0	1	1	0	2	1	3
1048	7824	BE	38	40	40	 	F	0	0	0	0	1	0	2	1	3
1048	7824	BE	38	32	30	35	F	0	0	0	0	0	1	2	2	1
1048	7824	BE	38	70	70	 	M	0	0	0	1	1	0	2	1	4
1048	7824	BE	38	73	73	 	M	0	0	0	0	1	0	2	1	2
1048	7824	BE	38	42	40	45	M	0	0	0	0	1	0	2	1	2
1048	7824	BE	38	65	65	 	M	0	0	0	1	1	0	2	1	4
1048	7824	BE	38	64	64	 	M	0	0	0	0	1	0	3	1	2
1048	7824	BE	38	27	27	 	F	1	0	0	0	0	1	2	1	3
1048	7824	BE	38	58	58	 	F	0	0	0	0	1	0	4	2	1
1048	7824	BE	38	52	52	 	M	0	0	0	0	1	0	4	2	2
1048	7824	BE	38	66	66	 	F	0	0	0	0	1	0	2	1	2
1048	7824	BE	38	72	72	 	M	0	0	0	1	1	0	2	1	4
1048	7824	BE	38	64	64	 	F	0	0	0	0	1	0	2	1	2
1048	7824	BE	38	66	66	 	M	0	0	0	0	1	0	4	1	2
1048	7824	BE	38	70	70	 	F	0	0	0	0	1	0	2	2	4
1048	7824	BE	38	56	56	 	F	0	0	0	0	1	0	2	2	2
1048	7824	BE	38	73	73	 	M	0	0	0	0	1	0	2	2	2
1048	7824	BE	38	41	40	43	F	0	0	0	0	1	0	3	1	4
1048	7824	BE	38	30	28	32	F	0	0	0	0	0	1	3	2	1
1048	7824	BE	38	58	58	 	M	1	0	0	1	1	1	1	1	5
1048	7824	BE	38	60	60	 	F	0	0	0	0	0	1	3	1	1
1048	7824	BE	38	23	22	25	F	0	0	0	0	0	1	3	2	1
1048	7824	BE	38	30	28	32	F	0	0	0	0	1	0	3	2	1
1048	7824	BE	38	48	48	 	F	0	0	0	0	1	0	2	2	2
1048	7824	BE	38	57	57	 	F	0	0	0	0	1	0	2	2	2
1049	7825	BE	7	37	35	40	M	0	1	0	0	0	0	4	2	1
1049	7825	BE	7	43	43	 	F	1	0	0	0	0	0	1	1	5
1049	7825	BE	7	27	25	30	F	0	1	0	0	0	0	3	1	5
1049	7825	BE	7	55	50	60	M	0	1	0	0	0	0	4	2	1
1049	7825	BE	7	27	25	30	F	0	1	0	0	0	0	3	1	2
1049	7825	BE	7	27	25	30	F	0	1	0	0	0	0	3	1	2
1049	7825	BE	7	45	40	50	M	0	1	0	0	0	0	5	2	1
1050	7826	BE	16	37	35	40	F	0	0	0	0	0	1	5	1	4
1050	7826	BE	16	22	20	25	M	0	0	0	0	0	1	5	2	1
1050	7826	BE	16	47	45	50	M	0	0	0	0	0	1	5	2	2
1050	7826	BE	16	52	50	55	F	0	0	0	0	0	1	5	2	3
1050	7826	BE	16	47	45	50	M	0	0	0	0	0	1	4	1	2
1050	7826	BE	16	79	79	 	M	0	0	0	0	0	1	3	2	3
1050	7826	BE	16	52	50	55	M	0	0	0	0	0	1	5	2	3
1050	7826	BE	16	37	35	40	M	0	0	0	0	0	1	3	2	3
1050	7826	BE	16	45	45	 	M	0	0	0	1	1	0	1	1	4
1050	7826	BE	16	32	30	35	F	0	0	0	0	0	1	5	2	2
1050	7826	BE	16	42	40	45	F	0	0	0	0	0	1	5	2	1
1050	7826	BE	16	25	25	 	F	1	0	0	0	0	0	1	1	5
1050	7826	BE	16	25	25	 	M	1	0	0	0	0	0	3	2	3
1050	7826	BE	16	50	50	 	M	1	0	0	0	0	0	3	2	3
1050	7826	BE	16	84	84	 	F	0	0	0	0	0	1	3	2	3
1050	7826	BE	16	48	48	 	F	1	0	0	0	0	0	3	2	3
1051	7827	BE	10	60	60	 	M	0	0	0	0	1	0	4	1	3
1051	7827	BE	10	40	40	 	F	0	0	0	0	1	0	5	2	3
1051	7827	BE	10	40	40	 	F	0	0	0	0	0	1	5	2	2
1051	7827	BE	10	30	30	 	M	0	0	0	0	0	1	5	2	2
1051	7827	BE	10	65	65	 	M	0	0	0	0	1	0	4	1	5
1051	7827	BE	10	59	59	 	F	0	0	0	0	1	0	4	1	5
1051	7827	BE	10	70	70	 	M	0	0	0	0	1	0	5	2	2
1051	7827	BE	10	60	60	 	F	0	0	0	1	0	0	4	2	5
1051	7827	BE	10	50	50	 	M	0	0	0	0	1	0	4	2	3
1051	7827	BE	10	66	66	 	F	1	0	0	0	0	0	1	1	5
1052	7828	BE	5	27	25	30	M	0	0	0	0	0	1	3	2	1
1052	7828	BE	5	42	42	 	M	1	0	0	0	0	0	1	1	3
1052	7828	BE	5	10	10	 	F	1	0	0	0	0	0	1	1	3
1052	7828	BE	5	7	7	 	F	1	0	0	0	0	0	1	1	3
1052	7828	BE	5	32	30	35	F	0	0	0	0	1	0	5	2	1
